,feature_id,longitude,latitude,year,canton,accidentday,accidenttype,severity,accidenttypecode,roadtype
280,30FF0E38EE0601E6E0530A8394271A6C,610744.0000792902,267140.9989962816,2016.0,BS,Donnerstag / 16h-17h / Januar 2016,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
281,2B51E1C59E37015CE0530A839427323A,610966.9996508352,267239.99913741474,2016.0,BS,Montag / 19h-20h / Januar 2016,Einbiegeunfall,Unfall mit Schwerverletzten,4.0,Nebenstrasse
282,25C374E1B9D900FEE0530A839427562A,611121.9986864803,266986.9994295986,2015.0,BS,Sonntag / 21h-22h / November 2015,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
283,11B65A08D5880060E0530A8394278A85,610961.999650887,267230.9991685496,2015.0,BS,Dienstag / 16h-17h / Februar 2015,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Hauptstrasse
284,060299A79CBC0196E0530A8394279F1A,611114.9992947137,267243.9984349387,2014.0,BS,Donnerstag / 17h-18h / August 2014,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
285,FC7EB8F4BDE100A2E0430A839427303B,611012.9994461557,267189.99898359826,2014.0,BS,Dienstag / 17h-18h / Juni 2014,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Hauptstrasse
286,FADB975A0FCC01E8E0430A839427B473,610670.0000985238,267193.9992345088,2014.0,BS,Freitag / 18h-19h / Mai 2014,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
287,C1400533BFA200BCE0430A8394278010,610674.0000945352,267203.9992174116,2012.0,BS,Freitag / 12h-13h / Mai 2012,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
288,B0AD4BE53205001AE0430A839427001A,610985.9990698076,266900.99939768447,2011.0,BS,Montag / 07h-08h / Oktober 2011,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
289,AD852850D952009EE0430A839427009E,610969.9991037436,266863.99946453806,2011.0,BS,Mittwoch / 19h-20h / September 2011,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
290,A739C6503A8C01C4E0430A83942701C4,610871.999774462,267048.9996138072,2011.0,BS,Sonntag / 19h-20h / Juni 2011,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
291,A5984C16C10510F8E0430A865E3310F8,610911.9996042729,267043.99948681117,2011.0,BS,Dienstag / 16h-17h / Mai 2011,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
292,55987B5411870048E0530A8394272AB3,610723.0000406547,267510.99916869635,2017.0,BS,Freitag / 08h-09h / Juni 2017,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Nebenstrasse
293,45A69B9D4313024AE0530A839427564E,610732.0000419072,267511.99915420404,2016.0,BS,Mittwoch / 17h-18h / November 2016,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
294,39A5101AFBB50106E0530A839427B23D,610722.0000396098,267518.99917617976,2016.0,BS,Montag / 13h-14h / Juli 2016,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
295,39A38DB8A4F20144E0530A839427F4A7,610729.0000651466,267305.9990541133,2016.0,BS,Dienstag / 11h-12h / Juli 2016,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Hauptstrasse
296,36523086DCB10086E0530A83942794F1,610791.0000216375,267670.99954452866,2016.0,BS,Dienstag / 18h-19h / Mai 2016,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
297,34205C9C24A7000AE0530A83942793B6,610962.9996807784,267469.99890963465,2016.0,BS,Freitag / 00h-01h / April 2016,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
298,2CFA4254C288018EE0530A839427EDB1,610687.0000163463,267669.9993497878,2016.0,BS,Dienstag / 17h-18h / Februar 2016,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Hauptstrasse
299,299CE81AAB7502C2E0530A8394271775,610688.0000173594,267662.99934267055,2016.0,BS,Dienstag / 08h-09h / Januar 2016,Einbiegeunfall,Unfall mit Schwerverletzten,4.0,Hauptstrasse
300,294BE0DF4971010AE0530A839427455C,611147.9984209535,267813.998107312,2016.0,BS,Freitag / 09h-10h / Januar 2016,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
301,1B0D923CC91902B0E0530A839427C53B,610974.9994026028,267618.9986123132,2015.0,BS,Dienstag / 12h-13h / Juni 2015,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
302,1ABE06AD2E4000D6E0530A839427096A,610705.0000349425,267536.99921834626,2015.0,BS,Montag / 18h-19h / Juni 2015,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Nebenstrasse
303,17AC435FE5460054E0530A839427A0F9,610685.0000158635,267670.9993542236,2015.0,BS,Freitag / 08h-09h / April 2015,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Hauptstrasse
304,0E44A37122A000A8E0530A839427239F,610971.9997522162,267317.99904143985,2015.0,BS,Donnerstag / 14h-15h / Januar 2015,Einbiegeunfall,Unfall mit Schwerverletzten,4.0,Nebenstrasse
305,060563E90AED01E0E0530A839427371B,611160.9983807754,267813.99812795187,2014.0,BS,Freitag / 14h-15h / Oktober 2014,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
306,F295233CA8D501E6E0430A839427E4D6,610969.999755812,267317.9990520255,2014.0,BS,Samstag / 02h-03h / Januar 2014,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
307,EFEF731A8D750082E0430A839427CA22,610721.0000198237,267693.9993046832,2013.0,BS,Montag / 09h-10h / Dezember 2013,Parkierunfall,Unfall mit Schwerverletzten,7.0,Nebenstrasse
308,EDE3682E0A640156E0430A839427133A,611152.9983891725,267819.99811539135,2013.0,BS,Mittwoch / 09h-10h / Dezember 2013,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
309,EDA8CB3BC9F701B8E0430A839427CDD6,611135.9984223623,267827.9980908893,2013.0,BS,Dienstag / 14h-15h / Oktober 2013,Parkierunfall,Unfall mit Schwerverletzten,7.0,Nebenstrasse
310,E67FC0D2D2EA01E6E0430A83942776F6,611150.9988109337,267665.99810529646,2013.0,BS,Donnerstag / 09h-10h / August 2013,Einbiegeunfall,Unfall mit Schwerverletzten,4.0,Nebenstrasse
311,D1D5C7BA1D660278E0430A83942752B2,611135.9984147124,267830.99809145636,2012.0,BS,Dienstag / 09h-10h / September 2012,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
312,BE17723D509B00B2E0430A83942700B2,611146.9993101823,267479.9980763885,2012.0,BS,Samstag / 14h-15h / März 2012,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
313,B35645292AC9007AE0430A839427007A,610686.0000161644,267669.999351632,2011.0,BS,Mittwoch / 20h-21h / November 2011,Einbiegeunfall,Unfall mit Schwerverletzten,4.0,Nebenstrasse
314,AD97E628213D01A2E0430A83942701A2,611033.998823594,267780.99788802216,2011.0,BS,Freitag / 16h-17h / September 2011,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
315,9E6700DC81EF601AE0430A865E33601A,610704.0000148026,267709.9993481484,2011.0,BS,Dienstag / 06h-07h / März 2011,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
316,9C8A788A5E12D020E0430A865E33D020,610749.0000640556,267310.99901299656,2011.0,BS,Donnerstag / 17h-18h / Januar 2011,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Nebenstrasse
317,5C5B2B06BA130084E0530A8394278EF0,610836.9996783424,268308.9997141806,2017.0,BS,Donnerstag / 12h-13h / September 2017,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
318,577B1D9C07640136E0530A839427D7B1,610838.9995213698,268339.9998556947,2017.0,BS,Samstag / 02h-03h / August 2017,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
319,5753F1372E3A01F4E0530A8394277632,610982.9985227301,268219.9985190582,2017.0,BS,Samstag / 08h-09h / Juli 2017,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1.0,Nebenstrasse
320,4BC5F7BDE7D500E2E0530A83942763A4,610841.9997596474,268091.99960178614,2017.0,BS,Dienstag / 19h-20h / März 2017,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Hauptstrasse
321,4BC5F7BDC4AB00E2E0530A83942763A4,610854.9996355419,268114.9994296587,2017.0,BS,Samstag / 18h-19h / März 2017,Andere,Unfall mit Leichtverletzten,99.0,Nebenstrasse
322,4869C383D72E00CEE0530A8394270A7B,611098.9984463087,267871.9980611465,2017.0,BS,Montag / 17h-18h / Januar 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
323,429515F1E8530126E0530A839427BC56,610765.9993804013,268423.00060706516,2016.0,BS,Freitag / 12h-13h / Oktober 2016,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
324,380C232BB8A90128E0530A8394278DD0,610808.9999843624,268068.999824088,2016.0,BS,Mittwoch / 16h-17h / Juni 2016,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Hauptstrasse
325,337D5D6276C300A4E0530A839427E7EE,610897.999131829,268246.9987849977,2016.0,BS,Freitag / 11h-12h / April 2016,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Nebenstrasse
326,2DC6DC9176610098E0530A8394276FF2,610836.9998028099,268092.9996650054,2016.0,BS,Mittwoch / 22h-23h / Februar 2016,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Hauptstrasse
327,2B54CDD2D2DF00ECE0530A839427850D,610764.9993573229,268428.0006509277,2016.0,BS,Freitag / 18h-19h / Januar 2016,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,5.0,Nebenstrasse
328,268928AE43FC000CE0530A8394278777,610818.9999626271,268065.99989255745,2015.0,BS,Donnerstag / 10h-11h / November 2015,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Hauptstrasse
329,220ED67C492101C8E0530A839427AD4A,610923.9989650637,268179.99856851064,2015.0,BS,Samstag / 17h-18h / September 2015,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Nebenstrasse
330,1FEAFF85E92C01BEE0530A839427D84C,610948.9990174591,267960.9984067136,2015.0,BS,Dienstag / 17h-18h / August 2015,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
331,0A58C9ACA4DE01D8E0530A83942764D7,610713.999992623,267919.9994827548,2014.0,BS,Dienstag / 12h-13h / November 2014,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Hauptstrasse
332,09DA3CB7C81B00B4E0530A8394272D30,610772.9993100335,268439.0006855351,2014.0,BS,Sonntag / 13h-14h / November 2014,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
333,008058A8E8B40160E0530A839427C8D1,611072.9985267264,267879.9980408807,2014.0,BS,Mittwoch / 06h-07h / Juni 2014,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Nebenstrasse
334,F8BAB961C007004AE0430A83942735DD,611032.9986275083,267912.9980420007,2014.0,BS,Mittwoch / 16h-17h / April 2014,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
335,F9D66059825C0014E0430A8394279BC1,610933.9988943728,268184.9985595454,2014.0,BS,Freitag / 11h-12h / März 2014,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
336,F4D217C8A7CB0222E0430A839427EDA7,610957.9987152661,268203.9985473517,2014.0,BS,Sonntag / 19h-20h / März 2014,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Nebenstrasse
337,EB2154EAEB12004AE0430A83942778BD,610872.9994689056,268123.9991931271,2013.0,BS,Freitag / 20h-21h / November 2013,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Nebenstrasse
338,E5F5398AD00000CCE0430A8394274767,611083.9985055779,267869.9980444141,2013.0,BS,Donnerstag / 15h-16h / August 2013,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
339,E101D95F1A9101C2E0430A839427CE66,610932.9989002192,268186.9985658178,2013.0,BS,Donnerstag / 19h-20h / Juli 2013,Auffahrunfall,Unfall mit Leichtverletzten,2.0,Nebenstrasse
340,DC96D40941580138E0430A8394279A3D,610849.9996823315,268109.9994954938,2013.0,BS,Freitag / 09h-10h / April 2013,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1.0,Nebenstrasse
341,D615573F0EAC00CCE0430A839427020D,610932.9989007274,268185.99856368697,2013.0,BS,Sonntag / 19h-20h / Januar 2013,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
342,D134349C83EF0004E0430A839427D02D,610989.9984678943,268223.99850900576,2012.0,BS,Donnerstag / 12h-13h / Dezember 2012,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Nebenstrasse
343,C9034C488CB50172E0430A8394271978,611097.9984499904,267871.99806012074,2012.0,BS,Mittwoch / 08h-09h / August 2012,Einbiegeunfall,Unfall mit Schwerverletzten,4.0,Nebenstrasse
344,CA1EF98C5FDD014CE0430A8394279122,610787.9999937662,268023.99954886496,2012.0,BS,Mittwoch / 09h-10h / August 2012,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
345,C6937AE88C96013EE0430A839427E8D2,610979.9986662252,268095.99831762916,2012.0,BS,Freitag / 01h-02h / August 2012,Auffahrunfall,Unfall mit Schwerverletzten,2.0,Nebenstrasse
346,B00A2BA90CAF0154E0430A8394270154,610790.9999927671,268025.99958775565,2011.0,BS,Montag / 17h-18h / Oktober 2011,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Nebenstrasse
347,5F7E272C29AA0186E0530A839427A942,611016.9983579869,268892.0017626867,2017.0,BS,Donnerstag / 18h-19h / Oktober 2017,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1.0,Nebenstrasse
348,4EC43AD116BC0118E0530A8394277555,611129.9999461742,268820.00236412795,2017.0,BS,Freitag / 11h-12h / Februar 2017,Frontalkollision,Unfall mit Schwerverletzten,6.0,Nebenstrasse
349,4280700324390100E0530A839427EE95,610764.9992254258,268457.00087196194,2016.0,BS,Freitag / 21h-22h / November 2016,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Nebenstrasse
350,21AE7193269D0186E0530A8394271451,610800.9992466061,268883.00079929247,2015.0,BS,Dienstag / 09h-10h / September 2015,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
351,167FDF4F36560130E0530A83942774BA,610710.9992356187,268901.9996399954,2015.0,BS,Donnerstag / 10h-11h / April 2015,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,5.0,Hauptstrasse
352,1E89946F183701F4E0530A839427122E,611134.0002640203,268514.00117447926,2015.0,BS,Freitag / 14h-15h / April 2015,Einbiegeunfall,Unfall mit Schwerverletzten,4.0,Nebenstrasse
353,0C272A5ED0FB00A2E0530A839427CECF,610715.9993308724,268947.9995459704,2014.0,BS,Montag / 10h-11h / November 2014,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
354,F9E5C6EB3E800004E0430A8394278F26,610698.9993185888,268939.99947890243,2014.0,BS,Montag / 08h-09h / Mai 2014,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Nebenstrasse
355,C424494809F60118E0430A8394275D9F,611132.0000319794,268815.002392445,2012.0,BS,Dienstag / 18h-19h / Juni 2012,Einbiegeunfall,Unfall mit Schwerverletzten,4.0,Nebenstrasse
356,B046DE94EABC01AAE0430A83942701AA,610785.9989530635,268771.0007998962,2011.0,BS,Freitag / 14h-15h / Oktober 2011,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
357,3B2F809EE52701AEE0530A8394277115,611148.999122879,269186.000248125,2016.0,BS,Donnerstag / 16h-17h / August 2016,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
358,3926891CDDFF00DCE0530A839427C18F,611038.0014745792,263971.998996932,2016.0,BL,Donnerstag / 17h-18h / Mai 2016,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
359,24BAB769677A02DCE0530A83942786BE,611556.0005425271,264452.99968655454,2015.0,BS,Donnerstag / 13h-14h / November 2015,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
360,21F7FB05E6290040E0530A839427E83C,611212.0004226082,264557.9997429236,2015.0,BS,Montag / 07h-08h / September 2015,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
361,417AF67DB330002EE0530A83942728BE,611214.0000105082,264963.99990992784,2016.0,BS,Donnerstag / 09h-10h / November 2016,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
362,4F3D8E9DC0AA0100E0530A839427A197,611398.0006418108,265828.0000797346,2017.0,BS,Dienstag / 20h-21h / April 2017,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Hauptstrasse
363,0740AC1567BD0138E0530A839427742B,611558.000155911,265575.9999476033,2014.0,BS,Freitag / 08h-09h / September 2014,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
364,E4EC0C3735E701D6E0430A83942755CD,611212.0002595288,265690.0000683138,2013.0,BS,Dienstag / 11h-12h / August 2013,Einbiegeunfall,Unfall mit Schwerverletzten,4.0,Nebenstrasse
365,5580DBDBDEF50132E0530A8394273089,611252.0008699559,266075.0003519463,2017.0,BS,Mittwoch / 15h-16h / Mai 2017,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Nebenstrasse
366,439B2CED5AF300BCE0530A8394270266,611604.0001699807,266348.99990308983,2016.0,BS,Montag / 17h-18h / November 2016,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Hauptstrasse
367,43AEE33B6CD000A2E0530A839427BCE5,611247.0008700846,266075.0003591767,2016.0,BS,Freitag / 07h-08h / November 2016,Auffahrunfall,Unfall mit Schwerverletzten,2.0,Nebenstrasse
368,42084C46178F000EE0530A8394273298,611596.0008948512,265878.00008194643,2016.0,BS,Dienstag / 11h-12h / Oktober 2016,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
369,3A55479FFA0F00F8E0530A83942739F1,611212.0008137429,266093.0004077346,2016.0,BS,Donnerstag / 01h-02h / August 2016,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
370,2DFD6574DA540174E0530A839427774C,611213.0005265706,265875.0002260434,2016.0,BS,Montag / 18h-19h / März 2016,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
371,26F314308C3E0090E0530A839427ABDA,611605.0008884323,265873.00008039636,2015.0,BS,Mittwoch / 15h-16h / Dezember 2015,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
372,21ACBAB883A40198E0530A83942781BD,611637.0004865128,266195.9999772675,2015.0,BS,Samstag / 02h-03h / September 2015,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,andere
373,1331059601B1009CE0530A83942792BF,611588.0007670828,266077.00004407787,2015.0,BS,Freitag / 18h-19h / März 2015,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
374,07BAFDC105D0012EE0530A8394277D77,611402.0007994052,265905.00011341134,2014.0,BS,Donnerstag / 15h-16h / Oktober 2014,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
375,EF846E9084240186E0430A83942773CA,611482.0003028805,266297.9999355322,2013.0,BS,Mittwoch / 16h-17h / Dezember 2013,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
376,E101D816E4C10228E0430A83942721BE,611251.0008736838,266071.00035237224,2013.0,BS,Freitag / 19h-20h / Juni 2013,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
377,CDF9AACCB3CB01B2E0430A8394271004,611442.0002435861,266322.9999324969,2012.0,BS,Dienstag / 09h-10h / Oktober 2012,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
378,B6538B86A781002EE0430A839427002E,611570.0009160291,265894.00008686783,2012.0,BS,Donnerstag / 18h-19h / Januar 2012,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
379,B69509BF58CB0068E0430A8394270068,611638.0004798542,266198.9999756897,2011.0,BS,Freitag / 02h-03h / Dezember 2011,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,andere
380,B524BB460EC80092E0430A8394270092,611452.0000157577,266415.9998674433,2011.0,BS,Freitag / 20h-21h / September 2011,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenanlage
381,A91E9A74DDE300ACE0430A83942700AC,611386.0001296358,266351.0000283272,2011.0,BS,Donnerstag / 18h-19h / Juli 2011,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
382,60EA3EC8013E00D4E0530A8394272524,611360.9995182775,266505.0005373335,2017.0,BS,Samstag / 09h-10h / Dezember 2017,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
383,5A511D4499490180E0530A839427FACF,611480.9980766524,266831.0024786354,2017.0,BS,Montag / 15h-16h / September 2017,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
384,55D3CD7055400120E0530A8394277B1F,611250.9989826095,266561.0013278009,2017.0,BS,Mittwoch / 19h-20h / Mai 2017,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Nebenstrasse
385,51E6CB86A17A0194E0530A839427A327,611170.9981542517,266730.0020717848,2017.0,BS,Freitag / 17h-18h / Mai 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
386,4C5589118D040142E0530A8394279DFC,611484.9999600346,266439.9998540099,2017.0,BS,Dienstag / 09h-10h / März 2017,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
387,4F9252E6684F0034E0530A8394279A1F,611474.9983244274,266781.00217349274,2017.0,BS,Dienstag / 10h-11h / März 2017,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
388,4BC49C9F324B00F0E0530A839427703D,611315.997926969,266852.0025083764,2017.0,BS,Sonntag / 01h-02h / März 2017,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
389,49BCAB07A39C00E8E0530A8394272966,611428.9990282801,266628.0012723234,2017.0,BS,Mittwoch / 16h-17h / Februar 2017,Auffahrunfall,Unfall mit Leichtverletzten,2.0,Nebenstrasse
390,3F4BD2BDCABE000CE0530A8394277092,611377.997972527,266918.00247223116,2016.0,BS,Mittwoch / 12h-13h / September 2016,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
391,3BFC7EEFE6D001E6E0530A8394276F28,611475.998212569,266804.0023253286,2016.0,BS,Mittwoch / 14h-15h / August 2016,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
392,353A13F4599E014CE0530A83942716CC,611631.9990922469,266608.000570361,2016.0,BS,Freitag / 14h-15h / Juni 2016,Abbiegeunfall,Unfall mit Getöteten,3.0,Nebenstrasse
393,380F39F2D43501D0E0530A8394279946,611587.9993852614,266555.000419519,2016.0,BS,Mittwoch / 09h-10h / Juni 2016,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Nebenstrasse
394,34C1D3C934920070E0530A83942755E7,611207.9986345487,266599.0018101735,2016.0,BS,Montag / 16h-17h / Mai 2016,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
395,3174A60EE61701C4E0530A839427E136,611234.9987983275,266584.00158365443,2016.0,BS,Dienstag / 10h-11h / April 2016,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Hauptstrasse
396,2F2F3A89BE0B015CE0530A8394274186,611314.9977632251,266792.00305284234,2016.0,BS,Dienstag / 19h-20h / März 2016,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
397,2FE467140905008AE0530A83942787ED,611314.9978334848,266780.00295289326,2016.0,BS,Dienstag / 19h-20h / März 2016,Einbiegeunfall,Unfall mit Schwerverletzten,4.0,Nebenstrasse
398,294640ABF2FF01D0E0530A8394275DAE,611603.9981083169,266798.0015519175,2016.0,BS,Mittwoch / 19h-20h / Januar 2016,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Nebenstrasse
399,28A81598E1D6001EE0530A8394276546,611269.9978785133,266744.00285672146,2015.0,BS,Dienstag / 07h-08h / Dezember 2015,Auffahrunfall,Unfall mit Leichtverletzten,2.0,Nebenstrasse
400,24B79E1B5BEE00FAE0530A8394270540,611498.9999153042,266450.99990481493,2015.0,BS,Montag / 10h-11h / November 2015,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
401,23057CDACB890148E0530A8394273C26,611496.9977599034,266892.00277467974,2015.0,BS,Samstag / 16h-17h / Oktober 2015,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Nebenstrasse
402,1BF1DBF21254005AE0530A8394275A87,611365.9977932189,266857.0029680448,2015.0,BS,Donnerstag / 07h-08h / Juli 2015,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
403,1552F9FDCC8D01EEE0530A839427848F,611191.9980629808,266727.00233149447,2015.0,BS,Dienstag / 08h-09h / April 2015,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
404,0D529857CE4301ECE0530A8394271E2A,611185.9996569711,266445.0004488752,2014.0,BS,Sonntag / 11h-12h / Dezember 2014,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
405,0D9FFC1C1788009AE0530A8394275189,611240.9988706226,266575.0014837058,2014.0,BS,Samstag / 07h-08h / November 2014,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
406,EB9D659B86C202D2E0430A8394279035,611371.9978378662,266875.0028475649,2013.0,BS,Dienstag / 18h-19h / Oktober 2013,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
407,E072AA4EF32F0164E0430A839427B5AF,611422.9990762048,266615.0011965331,2013.0,BS,Dienstag / 17h-18h / Juni 2013,Auffahrunfall,Unfall mit Schwerverletzten,2.0,Nebenstrasse
408,DE3AC50901380296E0430A83942790EF,611469.998113311,266826.0025128253,2013.0,BS,Donnerstag / 13h-14h / Mai 2013,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
409,D72F9057FA2901FEE0430A839427DBED,611330.9990926028,266571.0011601489,2013.0,BS,Freitag / 13h-14h / Februar 2013,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Nebenstrasse
410,D15A018438120042E0430A8394272E9B,611392.9991497349,266586.0010781003,2012.0,BS,Dienstag / 13h-14h / November 2012,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1.0,Nebenstrasse
411,CDFB137690B30070E0430A839427CA48,611429.9991378199,266606.00110475835,2012.0,BS,Dienstag / 21h-22h / November 2012,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,andere
